Druzyna Home;Druzyna Away;Wynik Home;Wynik Away;Lokalizacja;Data meczu;Klucz;Sezon
Impel Wroc³aw;Polski Cukier Muszynianka Fakro Bank BPS;3;2;A;18.11.2013, 20:30;18.11.2013Impel Wroc³aw-3:2-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
PGNiG Nafta Pi³a;Tauron Banimex MKS D¹browa Górnicza;2;3;H;16.11.2013, 18:00;16.11.2013PGNiG Nafta Pi³a-2:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
PGNiG Nafta Pi³a;Tauron Banimex MKS D¹browa Górnicza;2;3;A;16.11.2013, 18:00;16.11.2013PGNiG Nafta Pi³a-2:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Beef Master Budowlani £ódŸ;Atom Trefl Sopot;0;3;H;17.11.2013, 14:45;17.11.2013Beef Master Budowlani £ódŸ-0:3-Atom Trefl Sopot;2013/2014
Beef Master Budowlani £ódŸ;Atom Trefl Sopot;0;3;A;17.11.2013, 14:45;17.11.2013Beef Master Budowlani £ódŸ-0:3-Atom Trefl Sopot;2013/2014
KS Pa³ac Bydgoszcz;Siódemka SK Bank Legionovia Legionowo;1;3;H;18.11.2013, 18:00;18.11.2013KS Pa³ac Bydgoszcz-1:3-Siódemka SK Bank Legionovia Legionowo;2013/2014
KS Pa³ac Bydgoszcz;Siódemka SK Bank Legionovia Legionowo;1;3;A;18.11.2013, 18:00;18.11.2013KS Pa³ac Bydgoszcz-1:3-Siódemka SK Bank Legionovia Legionowo;2013/2014
KPS Chemik Police;Siódemka SK Bank Legionovia Legionowo;3;1;H;24.11.2013, 14:45;24.11.2013KPS Chemik Police-3:1-Siódemka SK Bank Legionovia Legionowo;2013/2014
KPS Chemik Police;Siódemka SK Bank Legionovia Legionowo;3;1;A;24.11.2013, 14:45;24.11.2013KPS Chemik Police-3:1-Siódemka SK Bank Legionovia Legionowo;2013/2014
Atom Trefl Sopot;KS Pa³ac Bydgoszcz;3;0;H;23.11.2013, 18:00;23.11.2013Atom Trefl Sopot-3:0-KS Pa³ac Bydgoszcz;2013/2014
Atom Trefl Sopot;KS Pa³ac Bydgoszcz;3;0;A;23.11.2013, 18:00;23.11.2013Atom Trefl Sopot-3:0-KS Pa³ac Bydgoszcz;2013/2014
Tauron Banimex MKS D¹browa Górnicza;Beef Master Budowlani £ódŸ;1;3;H;23.11.2013, 17:00;23.11.2013Tauron Banimex MKS D¹browa Górnicza-1:3-Beef Master Budowlani £ódŸ;2013/2014
Tauron Banimex MKS D¹browa Górnicza;Beef Master Budowlani £ódŸ;1;3;A;23.11.2013, 17:00;23.11.2013Tauron Banimex MKS D¹browa Górnicza-1:3-Beef Master Budowlani £ódŸ;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;PGNiG Nafta Pi³a;3;1;H;23.11.2013, 17:00;23.11.2013Polski Cukier Muszynianka Fakro Bank BPS-3:1-PGNiG Nafta Pi³a;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;PGNiG Nafta Pi³a;3;1;A;23.11.2013, 17:00;23.11.2013Polski Cukier Muszynianka Fakro Bank BPS-3:1-PGNiG Nafta Pi³a;2013/2014
BKS Aluprof Bielsko-Bia³a;Impel Wroc³aw;1;3;H;25.11.2013, 18:00;25.11.2013BKS Aluprof Bielsko-Bia³a-1:3-Impel Wroc³aw;2013/2014
BKS Aluprof Bielsko-Bia³a;Impel Wroc³aw;1;3;A;25.11.2013, 18:00;25.11.2013BKS Aluprof Bielsko-Bia³a-1:3-Impel Wroc³aw;2013/2014
Impel Wroc³aw;KPS Chemik Police;2;3;H;01.12.2013, 14:45;01.12.2013Impel Wroc³aw-2:3-KPS Chemik Police;2013/2014
Impel Wroc³aw;KPS Chemik Police;2;3;A;01.12.2013, 14:45;01.12.2013Impel Wroc³aw-2:3-KPS Chemik Police;2013/2014
PGNiG Nafta Pi³a;BKS Aluprof Bielsko-Bia³a;0;3;H;01.12.2013, 18:00;01.12.2013PGNiG Nafta Pi³a-0:3-BKS Aluprof Bielsko-Bia³a;2013/2014
PGNiG Nafta Pi³a;BKS Aluprof Bielsko-Bia³a;0;3;A;01.12.2013, 18:00;01.12.2013PGNiG Nafta Pi³a-0:3-BKS Aluprof Bielsko-Bia³a;2013/2014
Beef Master Budowlani £ódŸ;Polski Cukier Muszynianka Fakro Bank BPS;3;2;H;29.11.2013, 18:00;29.11.2013Beef Master Budowlani £ódŸ-3:2-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Beef Master Budowlani £ódŸ;Polski Cukier Muszynianka Fakro Bank BPS;3;2;A;29.11.2013, 18:00;29.11.2013Beef Master Budowlani £ódŸ-3:2-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
KS Pa³ac Bydgoszcz;Tauron Banimex MKS D¹browa Górnicza;0;3;H;01.12.2013, 17:00;01.12.2013KS Pa³ac Bydgoszcz-0:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
KS Pa³ac Bydgoszcz;Tauron Banimex MKS D¹browa Górnicza;0;3;A;01.12.2013, 17:00;01.12.2013KS Pa³ac Bydgoszcz-0:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Siódemka SK Bank Legionovia Legionowo;Atom Trefl Sopot;1;3;H;29.11.2013, 20:30;29.11.2013Siódemka SK Bank Legionovia Legionowo-1:3-Atom Trefl Sopot;2013/2014
Siódemka SK Bank Legionovia Legionowo;Atom Trefl Sopot;1;3;A;29.11.2013, 20:30;29.11.2013Siódemka SK Bank Legionovia Legionowo-1:3-Atom Trefl Sopot;2013/2014
Atom Trefl Sopot;KPS Chemik Police;3;2;H;08.12.2013, 14:45;08.12.2013Atom Trefl Sopot-3:2-KPS Chemik Police;2013/2014
Atom Trefl Sopot;KPS Chemik Police;3;2;A;08.12.2013, 14:45;08.12.2013Atom Trefl Sopot-3:2-KPS Chemik Police;2013/2014
Siódemka SK Bank Legionovia Legionowo;Tauron Banimex MKS D¹browa Górnicza;1;3;H;08.12.2013, 17:30;08.12.2013Siódemka SK Bank Legionovia Legionowo-1:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Siódemka SK Bank Legionovia Legionowo;Tauron Banimex MKS D¹browa Górnicza;1;3;A;08.12.2013, 17:30;08.12.2013Siódemka SK Bank Legionovia Legionowo-1:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
KS Pa³ac Bydgoszcz;Polski Cukier Muszynianka Fakro Bank BPS;1;3;H;21.12.2013, 18:00;21.12.2013KS Pa³ac Bydgoszcz-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
KS Pa³ac Bydgoszcz;Polski Cukier Muszynianka Fakro Bank BPS;1;3;A;21.12.2013, 18:00;21.12.2013KS Pa³ac Bydgoszcz-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Beef Master Budowlani £ódŸ;BKS Aluprof Bielsko-Bia³a;2;3;H;09.12.2013, 18:00;09.12.2013Beef Master Budowlani £ódŸ-2:3-BKS Aluprof Bielsko-Bia³a;2013/2014
Beef Master Budowlani £ódŸ;BKS Aluprof Bielsko-Bia³a;2;3;A;09.12.2013, 18:00;09.12.2013Beef Master Budowlani £ódŸ-2:3-BKS Aluprof Bielsko-Bia³a;2013/2014
PGNiG Nafta Pi³a;Impel Wroc³aw;3;2;H;06.12.2013, 18:00;06.12.2013PGNiG Nafta Pi³a-3:2-Impel Wroc³aw;2013/2014
PGNiG Nafta Pi³a;Impel Wroc³aw;3;2;A;06.12.2013, 18:00;06.12.2013PGNiG Nafta Pi³a-3:2-Impel Wroc³aw;2013/2014
PGNiG Nafta Pi³a;KPS Chemik Police;3;0;H;14.12.2013, 18:00;14.12.2013PGNiG Nafta Pi³a-3:0-KPS Chemik Police;2013/2014
PGNiG Nafta Pi³a;KPS Chemik Police;3;0;A;14.12.2013, 18:00;14.12.2013PGNiG Nafta Pi³a-3:0-KPS Chemik Police;2013/2014
Impel Wroc³aw;Beef Master Budowlani £ódŸ;3;1;H;16.12.2013, 20:30;16.12.2013Impel Wroc³aw-3:1-Beef Master Budowlani £ódŸ;2013/2014
Impel Wroc³aw;Beef Master Budowlani £ódŸ;3;1;A;16.12.2013, 20:30;16.12.2013Impel Wroc³aw-3:1-Beef Master Budowlani £ódŸ;2013/2014
BKS Aluprof Bielsko-Bia³a;KS Pa³ac Bydgoszcz;3;0;H;16.12.2013, 18:00;16.12.2013BKS Aluprof Bielsko-Bia³a-3:0-KS Pa³ac Bydgoszcz;2013/2014
BKS Aluprof Bielsko-Bia³a;KS Pa³ac Bydgoszcz;3;0;A;16.12.2013, 18:00;16.12.2013BKS Aluprof Bielsko-Bia³a-3:0-KS Pa³ac Bydgoszcz;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Siódemka SK Bank Legionovia Legionowo;3;2;H;14.12.2013, 17:00;14.12.2013Polski Cukier Muszynianka Fakro Bank BPS-3:2-Siódemka SK Bank Legionovia Legionowo;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Siódemka SK Bank Legionovia Legionowo;3;2;A;14.12.2013, 17:00;14.12.2013Polski Cukier Muszynianka Fakro Bank BPS-3:2-Siódemka SK Bank Legionovia Legionowo;2013/2014
Tauron Banimex MKS D¹browa Górnicza;Atom Trefl Sopot;3;2;H;14.12.2013, 14:45;14.12.2013Tauron Banimex MKS D¹browa Górnicza-3:2-Atom Trefl Sopot;2013/2014
Tauron Banimex MKS D¹browa Górnicza;Atom Trefl Sopot;3;2;A;14.12.2013, 14:45;14.12.2013Tauron Banimex MKS D¹browa Górnicza-3:2-Atom Trefl Sopot;2013/2014
KPS Chemik Police;Tauron Banimex MKS D¹browa Górnicza;3;1;H;22.01.2014, 20:30;22.01.2014KPS Chemik Police-3:1-Tauron Banimex MKS D¹browa Górnicza;2013/2014
KPS Chemik Police;Tauron Banimex MKS D¹browa Górnicza;3;1;A;22.01.2014, 20:30;22.01.2014KPS Chemik Police-3:1-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Atom Trefl Sopot;Polski Cukier Muszynianka Fakro Bank BPS;1;3;H;30.01.2014, 18:00;30.01.2014Atom Trefl Sopot-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Atom Trefl Sopot;Polski Cukier Muszynianka Fakro Bank BPS;1;3;A;30.01.2014, 18:00;30.01.2014Atom Trefl Sopot-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Siódemka SK Bank Legionovia Legionowo;BKS Aluprof Bielsko-Bia³a;3;1;H;20.12.2013, 20:30;20.12.2013Siódemka SK Bank Legionovia Legionowo-3:1-BKS Aluprof Bielsko-Bia³a;2013/2014
Siódemka SK Bank Legionovia Legionowo;BKS Aluprof Bielsko-Bia³a;3;1;A;20.12.2013, 20:30;20.12.2013Siódemka SK Bank Legionovia Legionowo-3:1-BKS Aluprof Bielsko-Bia³a;2013/2014
KS Pa³ac Bydgoszcz;Impel Wroc³aw;0;3;H;08.12.2013, 17:00;08.12.2013KS Pa³ac Bydgoszcz-0:3-Impel Wroc³aw;2013/2014
KS Pa³ac Bydgoszcz;Impel Wroc³aw;0;3;A;08.12.2013, 17:00;08.12.2013KS Pa³ac Bydgoszcz-0:3-Impel Wroc³aw;2013/2014
Beef Master Budowlani £ódŸ;PGNiG Nafta Pi³a;3;2;H;20.12.2013, 18:00;20.12.2013Beef Master Budowlani £ódŸ-3:2-PGNiG Nafta Pi³a;2013/2014
Beef Master Budowlani £ódŸ;PGNiG Nafta Pi³a;3;2;A;20.12.2013, 18:00;20.12.2013Beef Master Budowlani £ódŸ-3:2-PGNiG Nafta Pi³a;2013/2014
Beef Master Budowlani £ódŸ;KPS Chemik Police;1;3;H;08.01.2014, 18:00;08.01.2014Beef Master Budowlani £ódŸ-1:3-KPS Chemik Police;2013/2014
Beef Master Budowlani £ódŸ;KPS Chemik Police;1;3;A;08.01.2014, 18:00;08.01.2014Beef Master Budowlani £ódŸ-1:3-KPS Chemik Police;2013/2014
PGNiG Nafta Pi³a;KS Pa³ac Bydgoszcz;3;0;H;07.01.2014, 18:00;07.01.2014PGNiG Nafta Pi³a-3:0-KS Pa³ac Bydgoszcz;2013/2014
PGNiG Nafta Pi³a;KS Pa³ac Bydgoszcz;3;0;A;07.01.2014, 18:00;07.01.2014PGNiG Nafta Pi³a-3:0-KS Pa³ac Bydgoszcz;2013/2014
Impel Wroc³aw;Siódemka SK Bank Legionovia Legionowo;3;0;H;08.01.2014, 18:00;08.01.2014Impel Wroc³aw-3:0-Siódemka SK Bank Legionovia Legionowo;2013/2014
Impel Wroc³aw;Siódemka SK Bank Legionovia Legionowo;3;0;A;08.01.2014, 18:00;08.01.2014Impel Wroc³aw-3:0-Siódemka SK Bank Legionovia Legionowo;2013/2014
BKS Aluprof Bielsko-Bia³a;Atom Trefl Sopot;0;3;H;08.01.2014, 18:00;08.01.2014BKS Aluprof Bielsko-Bia³a-0:3-Atom Trefl Sopot;2013/2014
BKS Aluprof Bielsko-Bia³a;Atom Trefl Sopot;0;3;A;08.01.2014, 18:00;08.01.2014BKS Aluprof Bielsko-Bia³a-0:3-Atom Trefl Sopot;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Tauron Banimex MKS D¹browa Górnicza;1;3;H;08.01.2014, 18:00;08.01.2014Polski Cukier Muszynianka Fakro Bank BPS-1:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Tauron Banimex MKS D¹browa Górnicza;1;3;A;08.01.2014, 18:00;08.01.2014Polski Cukier Muszynianka Fakro Bank BPS-1:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
KPS Chemik Police;Polski Cukier Muszynianka Fakro Bank BPS;3;1;H;11.01.2014, 18:00;11.01.2014KPS Chemik Police-3:1-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
KPS Chemik Police;Polski Cukier Muszynianka Fakro Bank BPS;3;1;A;11.01.2014, 18:00;11.01.2014KPS Chemik Police-3:1-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Tauron Banimex MKS D¹browa Górnicza;BKS Aluprof Bielsko-Bia³a;1;3;H;11.01.2014, 17:00;11.01.2014Tauron Banimex MKS D¹browa Górnicza-1:3-BKS Aluprof Bielsko-Bia³a;2013/2014
Tauron Banimex MKS D¹browa Górnicza;BKS Aluprof Bielsko-Bia³a;1;3;A;11.01.2014, 17:00;11.01.2014Tauron Banimex MKS D¹browa Górnicza-1:3-BKS Aluprof Bielsko-Bia³a;2013/2014
Atom Trefl Sopot;Impel Wroc³aw;3;0;H;12.01.2014, 14:45;12.01.2014Atom Trefl Sopot-3:0-Impel Wroc³aw;2013/2014
Atom Trefl Sopot;Impel Wroc³aw;3;0;A;12.01.2014, 14:45;12.01.2014Atom Trefl Sopot-3:0-Impel Wroc³aw;2013/2014
Siódemka SK Bank Legionovia Legionowo;PGNiG Nafta Pi³a;1;3;H;13.01.2014, 20:30;13.01.2014Siódemka SK Bank Legionovia Legionowo-1:3-PGNiG Nafta Pi³a;2013/2014
Siódemka SK Bank Legionovia Legionowo;PGNiG Nafta Pi³a;1;3;A;13.01.2014, 20:30;13.01.2014Siódemka SK Bank Legionovia Legionowo-1:3-PGNiG Nafta Pi³a;2013/2014
KS Pa³ac Bydgoszcz;Beef Master Budowlani £ódŸ;0;3;H;13.01.2014, 18:00;13.01.2014KS Pa³ac Bydgoszcz-0:3-Beef Master Budowlani £ódŸ;2013/2014
KS Pa³ac Bydgoszcz;Beef Master Budowlani £ódŸ;0;3;A;13.01.2014, 18:00;13.01.2014KS Pa³ac Bydgoszcz-0:3-Beef Master Budowlani £ódŸ;2013/2014
KS Pa³ac Bydgoszcz;KPS Chemik Police;0;3;H;20.01.2014, 20:30;20.01.2014KS Pa³ac Bydgoszcz-0:3-KPS Chemik Police;2013/2014
KS Pa³ac Bydgoszcz;KPS Chemik Police;0;3;A;20.01.2014, 20:30;20.01.2014KS Pa³ac Bydgoszcz-0:3-KPS Chemik Police;2013/2014
Beef Master Budowlani £ódŸ;Siódemka SK Bank Legionovia Legionowo;3;2;H;19.01.2014, 18:00;19.01.2014Beef Master Budowlani £ódŸ-3:2-Siódemka SK Bank Legionovia Legionowo;2013/2014
Beef Master Budowlani £ódŸ;Siódemka SK Bank Legionovia Legionowo;3;2;A;19.01.2014, 18:00;19.01.2014Beef Master Budowlani £ódŸ-3:2-Siódemka SK Bank Legionovia Legionowo;2013/2014
PGNiG Nafta Pi³a;Atom Trefl Sopot;0;3;H;18.01.2014, 18:00;18.01.2014PGNiG Nafta Pi³a-0:3-Atom Trefl Sopot;2013/2014
PGNiG Nafta Pi³a;Atom Trefl Sopot;0;3;A;18.01.2014, 18:00;18.01.2014PGNiG Nafta Pi³a-0:3-Atom Trefl Sopot;2013/2014
Impel Wroc³aw;Tauron Banimex MKS D¹browa Górnicza;3;1;H;19.01.2014, 20:00;19.01.2014Impel Wroc³aw-3:1-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Impel Wroc³aw;Tauron Banimex MKS D¹browa Górnicza;3;1;A;19.01.2014, 20:00;19.01.2014Impel Wroc³aw-3:1-Tauron Banimex MKS D¹browa Górnicza;2013/2014
BKS Aluprof Bielsko-Bia³a;Polski Cukier Muszynianka Fakro Bank BPS;3;2;H;19.01.2014, 14:45;19.01.2014BKS Aluprof Bielsko-Bia³a-3:2-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
BKS Aluprof Bielsko-Bia³a;Polski Cukier Muszynianka Fakro Bank BPS;3;2;A;19.01.2014, 14:45;19.01.2014BKS Aluprof Bielsko-Bia³a-3:2-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
KPS Chemik Police;BKS Aluprof Bielsko-Bia³a;3;1;H;25.01.2014, 18:00;25.01.2014KPS Chemik Police-3:1-BKS Aluprof Bielsko-Bia³a;2013/2014
KPS Chemik Police;BKS Aluprof Bielsko-Bia³a;3;1;A;25.01.2014, 18:00;25.01.2014KPS Chemik Police-3:1-BKS Aluprof Bielsko-Bia³a;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Impel Wroc³aw;1;3;H;27.01.2014, 18:00;27.01.2014Polski Cukier Muszynianka Fakro Bank BPS-1:3-Impel Wroc³aw;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Impel Wroc³aw;1;3;A;27.01.2014, 18:00;27.01.2014Polski Cukier Muszynianka Fakro Bank BPS-1:3-Impel Wroc³aw;2013/2014
Tauron Banimex MKS D¹browa Górnicza;PGNiG Nafta Pi³a;3;0;H;25.01.2014, 17:00;25.01.2014Tauron Banimex MKS D¹browa Górnicza-3:0-PGNiG Nafta Pi³a;2013/2014
Tauron Banimex MKS D¹browa Górnicza;PGNiG Nafta Pi³a;3;0;A;25.01.2014, 17:00;25.01.2014Tauron Banimex MKS D¹browa Górnicza-3:0-PGNiG Nafta Pi³a;2013/2014
Atom Trefl Sopot;Beef Master Budowlani £ódŸ;3;0;H;26.01.2014, 17:00;26.01.2014Atom Trefl Sopot-3:0-Beef Master Budowlani £ódŸ;2013/2014
Atom Trefl Sopot;Beef Master Budowlani £ódŸ;3;0;A;26.01.2014, 17:00;26.01.2014Atom Trefl Sopot-3:0-Beef Master Budowlani £ódŸ;2013/2014
Siódemka SK Bank Legionovia Legionowo;KS Pa³ac Bydgoszcz;3;0;H;27.01.2014, 19:00;27.01.2014Siódemka SK Bank Legionovia Legionowo-3:0-KS Pa³ac Bydgoszcz;2013/2014
Siódemka SK Bank Legionovia Legionowo;KS Pa³ac Bydgoszcz;3;0;A;27.01.2014, 19:00;27.01.2014Siódemka SK Bank Legionovia Legionowo-3:0-KS Pa³ac Bydgoszcz;2013/2014
Siódemka SK Bank Legionovia Legionowo;KPS Chemik Police;0;3;H;01.02.2014, 18:00;01.02.2014Siódemka SK Bank Legionovia Legionowo-0:3-KPS Chemik Police;2013/2014
Siódemka SK Bank Legionovia Legionowo;KPS Chemik Police;0;3;A;01.02.2014, 18:00;01.02.2014Siódemka SK Bank Legionovia Legionowo-0:3-KPS Chemik Police;2013/2014
KS Pa³ac Bydgoszcz;Atom Trefl Sopot;1;3;H;03.02.2014, 18:00;03.02.2014KS Pa³ac Bydgoszcz-1:3-Atom Trefl Sopot;2013/2014
KS Pa³ac Bydgoszcz;Atom Trefl Sopot;1;3;A;03.02.2014, 18:00;03.02.2014KS Pa³ac Bydgoszcz-1:3-Atom Trefl Sopot;2013/2014
Beef Master Budowlani £ódŸ;Tauron Banimex MKS D¹browa Górnicza;0;3;H;03.02.2014, 18:00;03.02.2014Beef Master Budowlani £ódŸ-0:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
Beef Master Budowlani £ódŸ;Tauron Banimex MKS D¹browa Górnicza;0;3;A;03.02.2014, 18:00;03.02.2014Beef Master Budowlani £ódŸ-0:3-Tauron Banimex MKS D¹browa Górnicza;2013/2014
PGNiG Nafta Pi³a;Polski Cukier Muszynianka Fakro Bank BPS;1;3;H;01.02.2014, 18:00;01.02.2014PGNiG Nafta Pi³a-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
PGNiG Nafta Pi³a;Polski Cukier Muszynianka Fakro Bank BPS;1;3;A;01.02.2014, 18:00;01.02.2014PGNiG Nafta Pi³a-1:3-Polski Cukier Muszynianka Fakro Bank BPS;2013/2014
Impel Wroc³aw;BKS Aluprof Bielsko-Bia³a;3;2;H;02.02.2014, 14:45;02.02.2014Impel Wroc³aw-3:2-BKS Aluprof Bielsko-Bia³a;2013/2014
Impel Wroc³aw;BKS Aluprof Bielsko-Bia³a;3;2;A;02.02.2014, 14:45;02.02.2014Impel Wroc³aw-3:2-BKS Aluprof Bielsko-Bia³a;2013/2014
KPS Chemik Police;Impel Wroc³aw;3;0;H;09.02.2014, 14:45;09.02.2014KPS Chemik Police-3:0-Impel Wroc³aw;2013/2014
KPS Chemik Police;Impel Wroc³aw;3;0;A;09.02.2014, 14:45;09.02.2014KPS Chemik Police-3:0-Impel Wroc³aw;2013/2014
BKS Aluprof Bielsko-Bia³a;PGNiG Nafta Pi³a;3;1;H;10.02.2014, 18:00;10.02.2014BKS Aluprof Bielsko-Bia³a-3:1-PGNiG Nafta Pi³a;2013/2014
BKS Aluprof Bielsko-Bia³a;PGNiG Nafta Pi³a;3;1;A;10.02.2014, 18:00;10.02.2014BKS Aluprof Bielsko-Bia³a-3:1-PGNiG Nafta Pi³a;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Beef Master Budowlani £ódŸ;3;2;H;08.02.2014, 17:00;08.02.2014Polski Cukier Muszynianka Fakro Bank BPS-3:2-Beef Master Budowlani £ódŸ;2013/2014
Polski Cukier Muszynianka Fakro Bank BPS;Beef Master Budowlani £ódŸ;3;2;A;08.02.2014, 17:00;08.02.2014Polski Cukier Muszynianka Fakro Bank BPS-3:2-Beef Master Budowlani £ódŸ;2013/2014
Tauron Banimex MKS D¹browa Górnicza;KS Pa³ac Bydgoszcz;3;0;H;08.02.2014, 17:00;08.02.2014Tauron Banimex MKS D¹browa Górnicza-3:0-KS Pa³ac Bydgoszcz;2013/2014
Tauron Banimex MKS D¹browa Górnicza;KS Pa³ac Bydgoszcz;3;0;A;08.02.2014, 17:00;08.02.2014Tauron Banimex MKS D¹browa Górnicza-3:0-KS Pa³ac Bydgoszcz;2013/2014
Atom Trefl Sopot;Siódemka SK Bank Legionovia Legionowo;3;1;H;08.02.2014, 17:00;08.02.2014Atom Trefl Sopot-3:1-Siódemka SK Bank Legionovia Legionowo;2013/2014
Atom Trefl Sopot;Siódemka SK Bank Legionovia Legionowo;3;1;A;08.02.2014, 17:00;08.02.2014Atom Trefl Sopot-3:1-Siódemka SK Bank Legionovia Legionowo;2013/2014
KS PA£AC Bydgoszcz;KSZO Ostrowiec;3;0;H;18.03.2015, 18:00;18.03.2015KS PA£AC Bydgoszcz-3:0-KSZO Ostrowiec;2014/2015
KS PA£AC Bydgoszcz;KSZO Ostrowiec;3;0;A;18.03.2015, 18:00;18.03.2015KS PA£AC Bydgoszcz-3:0-KSZO Ostrowiec;2014/2015
KSZO Ostrowiec;KS PA£AC Bydgoszcz;3;1;H;22.03.2015, 17:00;22.03.2015KSZO Ostrowiec-3:1-KS PA£AC Bydgoszcz;2014/2015
KSZO Ostrowiec;KS PA£AC Bydgoszcz;3;1;A;22.03.2015, 17:00;22.03.2015KSZO Ostrowiec-3:1-KS PA£AC Bydgoszcz;2014/2015
PGNiG Nafta Pi³a;Developres SkyRes Rzeszów;3;2;H;18.03.2015, 18:00;18.03.2015PGNiG Nafta Pi³a-3:2-Developres SkyRes Rzeszów;2014/2015
PGNiG Nafta Pi³a;Developres SkyRes Rzeszów;3;2;A;18.03.2015, 18:00;18.03.2015PGNiG Nafta Pi³a-3:2-Developres SkyRes Rzeszów;2014/2015
Developres SkyRes Rzeszów;PGNiG Nafta Pi³a;3;1;H;22.03.2015, 15:00;22.03.2015Developres SkyRes Rzeszów-3:1-PGNiG Nafta Pi³a;2014/2015
Developres SkyRes Rzeszów;PGNiG Nafta Pi³a;3;1;A;22.03.2015, 15:00;22.03.2015Developres SkyRes Rzeszów-3:1-PGNiG Nafta Pi³a;2014/2015
KS PA£AC Bydgoszcz;Developres SkyRes Rzeszów;0;3;H;28.03.2015, 17:00;28.03.2015KS PA£AC Bydgoszcz-0:3-Developres SkyRes Rzeszów;2014/2015
KS PA£AC Bydgoszcz;Developres SkyRes Rzeszów;0;3;A;28.03.2015, 17:00;28.03.2015KS PA£AC Bydgoszcz-0:3-Developres SkyRes Rzeszów;2014/2015
Developres SkyRes Rzeszów;KS PA£AC Bydgoszcz;3;1;H;01.04.2015, 18:00;01.04.2015Developres SkyRes Rzeszów-3:1-KS PA£AC Bydgoszcz;2014/2015
Developres SkyRes Rzeszów;KS PA£AC Bydgoszcz;3;1;A;01.04.2015, 18:00;01.04.2015Developres SkyRes Rzeszów-3:1-KS PA£AC Bydgoszcz;2014/2015
PGNiG Nafta Pi³a;KSZO Ostrowiec;3;2;H;28.03.2015, 18:00;28.03.2015PGNiG Nafta Pi³a-3:2-KSZO Ostrowiec;2014/2015
PGNiG Nafta Pi³a;KSZO Ostrowiec;3;2;A;28.03.2015, 18:00;28.03.2015PGNiG Nafta Pi³a-3:2-KSZO Ostrowiec;2014/2015
KSZO Ostrowiec;PGNiG Nafta Pi³a;3;1;H;01.04.2015, 18:00;01.04.2015KSZO Ostrowiec-3:1-PGNiG Nafta Pi³a;2014/2015
KSZO Ostrowiec;PGNiG Nafta Pi³a;3;1;A;01.04.2015, 18:00;01.04.2015KSZO Ostrowiec-3:1-PGNiG Nafta Pi³a;2014/2015
SK bank Legionovia Legionowo;Chemik Police;0;3;H;18.03.2015, 19:00;18.03.2015SK bank Legionovia Legionowo-0:3-Chemik Police;2014/2015
SK bank Legionovia Legionowo;Chemik Police;0;3;A;18.03.2015, 19:00;18.03.2015SK bank Legionovia Legionowo-0:3-Chemik Police;2014/2015
Budowlani £ódŸ;PGE Atom Trefl Sopot;1;3;H;18.03.2015, 18:00;18.03.2015Budowlani £ódŸ-1:3-PGE Atom Trefl Sopot;2014/2015
Budowlani £ódŸ;PGE Atom Trefl Sopot;1;3;A;18.03.2015, 18:00;18.03.2015Budowlani £ódŸ-1:3-PGE Atom Trefl Sopot;2014/2015
TAURON BANIMEX MKS D¥BROWA GÓRNICZA;Polski Cukier Muszynianka;3;0;H;18.03.2015, 18:00;18.03.2015TAURON BANIMEX MKS D¥BROWA GÓRNICZA-3:0-Polski Cukier Muszynianka;2014/2015
TAURON BANIMEX MKS D¥BROWA GÓRNICZA;Polski Cukier Muszynianka;3;0;A;18.03.2015, 18:00;18.03.2015TAURON BANIMEX MKS D¥BROWA GÓRNICZA-3:0-Polski Cukier Muszynianka;2014/2015
